tail_id,part_no,noun,nha_part_no,nha_noun,kit,goh,part_type,shop,mat,agency,arf_mcl_review,f48_no,die_no,die_type,die_status,die_agency,die_vendor,die_remarks,status_1,status_2,remarks_1
2193,DD-FC1-77011-1310/4,MAIN PIPE,NULL,NULL,Kit A,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under sourcing,Under sourcing,
2194,T5x13,RUBBER HOSE,NULL,NULL,Kit A,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2195,GB/T91-19861x12-S32160,COTTER PIN,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under sourcing,Under sourcing,
2196,CXF13-106-W,?S?TYPE FITTING PIN,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under sourcing,Under sourcing,
2197,CLQ-26Z-130,FAN SEAL WASHER,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2198,YZL26-4502,DUST RING,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2199,YDT12-011,FELT RING,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under sourcing,Under sourcing,
2200,HB2-6-6X5,RUBBER INSERT,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2201,3DT-116,GASKET,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2202,DD-FC1-41015-28,RUBBER CUP,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2203,FLB08-012,RUBBER BOWL,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2204,SLF-HL-180-C1-05,BUSH ,NULL,NULL,Kit A,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2205,DD-FC1-06041-60,CANOPY INFLATABLE SEALS,NULL,NULL,Kit A,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under sourcing,Under sourcing,
2206,DD-FC1-34003-100-3-Y/ZTOOLTEC-CS5-800MM-12MM,FRICTION WASHER,NULL,NULL,Kit A,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under sourcing,Under sourcing,
2207,DD-FC1-34003-100-4-Y/ZTOOLTEC-CS5-970mmX12mm,FRICTION WASHER,NULL,NULL,Kit A,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under sourcing,Under sourcing,
2208,JP1-1.35,SHOCK PAD,NULL,NULL,Kit A,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under sourcing,Under sourcing,
2209,Q/611S124-1.5,LOCK FLAP,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under sourcing,Under sourcing,
2210,ZJ01,CAPRONE TAPE,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Sample Awaited,
2211,H651-566-2,CHINA PIPE,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2212,HB3-23-64,CLAMP,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2213,HB3-35LB4-8B,CLAMP,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under sourcing,Under sourcing,
2214,CA21037-4R,SNAP RING,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Sample Awaited,
2215,DD-FC1-20302-70-2,RUBBER PAD,NULL,NULL,Kit A,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Sample Awaited,
2216,YXY1A-001-2,STRIP,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under sourcing,Under sourcing,
2217,QHF1A-110,DIAPHRAM ASSEMBLY,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2218,QHF1A-500,DIAPHRAM ASSEMBLY,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2219,QHF1A-400,DIAPHRAM ASSEMBLY,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2220,3DT-013,DIAPHRAM ASSEMBLY,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2221,CYT7-010,DIAPHRAM ASSEMBLY,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2222,CYT11-118,DIAPHRAM ASSEMBLY,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2223,CYT11-109,DIAPHRAM ASSEMBLY,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2224,FZ508-012,DIAPHRAM ASSEMBLY,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2225,FZ204-0200,DIAPHRAM ASSEMBLY,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2226,QYF48A-10,DIAPHRAM ASSEMBLY,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2227,J4.00.07,DIAPHRAM ASSEMBLY,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2228,2C6.500.063,Cold-junction cable,NULL,NULL,Kit A,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under sourcing,Under sourcing,
2229,500X180-250,Nose Wheel tyre,NULL,NULL,Kit A,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2230,DD-FC1-94061-501,Rubber Pad,NULL,NULL,Kit A,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2231,GB859.4,Spring Jasket,NULL,NULL,Kit A,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2232,HB6-91-29,Cable end,NULL,NULL,Kit A,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2233,HM102?5.0,Rubber pad,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Sample Awaited,
2234,J210-J1N,Relay,NULL,NULL,Kit A,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2235,J220-J1N,Relay,NULL,NULL,Kit A,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2236,J300-J1F,Relay,NULL,NULL,Kit A,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2237,J300-J1N,Relay,NULL,NULL,Kit A,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2238,J500-J1N,Relay,NULL,NULL,Kit A,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2239,981065,Bearing,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2240,981067,Bearing,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2241,1018GJB269-87/5,Bearing,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2242,1026GJB269-87/5,Null,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2243,3E6571007,20D Jack,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2244,3E6571030,20# Needle,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2245,3E6571041,Jack,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2246,3E8570048,Needle,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2247,3E8570049,Needle,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2248,3E8570675,Needle,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2249,900805GJB269-85/5,Bearing,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2250,CX-5,Plug Socket,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2251,D-150-0174,Shielded Sleeve,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2252,D-150-0178,Shielded Sleeve,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2253,D-150-0179,Shielded Sleeve,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2254,D-150-9133,Wire Connector,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2255,D-181-2222-90/9,Velding Ring,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under sourcing,Under sourcing,
2256,D436-36,Splice,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2257,D436-42,Joint,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2258,D436-52,Joint,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2259,D436-53,Joint,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2260,DD-FC1-42044-20/1,Pipe,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Sample Awaited,
2261,DK-621-0411-4P,Bus Plug,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2262,DK-621-0411-P,Bus Plug,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2263,DK-621-0439-4S,Bus Plug,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2264,FJ28-10A,Bulb,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2265,FJ28-40MA,Bulb,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2266,GB-100,Fuse,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2267,GB-150,Intrial Fuse,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2268,GB-200,Fuse,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2269,GB-50,Fuse,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2270,GB-75,Fuse,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2271,KSS63-2-55-22-90,Soldering Ring,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2272,KSS63-3-55-22-90,Soldering Ring,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2273,KSS63-4-55-22-90,Soldering Ring,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2274,MS25231,Bulb,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2275,MS25231-313,Bulb,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2276,Q/J10-0050(Q611S89),Nut,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under sourcing,Under sourcing,
2277,S1255,Hot Melt Plate,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2278,SMT-30100-6427-1-YL,Nameplate,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under sourcing,Under sourcing,
2279,SMT-40120-6427-1-YL,Nameplate,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Sample Awaited,
2280,SMT-50150-6427-1-YLM,Nameplate,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Sample Awaited,
2281,U5,Bearing,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2282,U6,Bearing,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2283,UC20GJB269-87/5,Bearing,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2284,UC6,Bearing,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2285,UG10,Bearing,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2286,UG15,Bearing,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2287,UG20,Bearing,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2288,UG8GJB269,Bearing,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2289,11748,Filter,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2290,6.35B1,Steel Ball,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under sourcing,Under sourcing,
2291,BK1-2,Switch,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2292,BK-8A,Toggle switch,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2293,BK-8B,Toggle switch,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2294,CGQ-13,Force sensor,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Sample Awaited,
2295,CGQ-23,Force sensor,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Sample Awaited,
2296,FLB08-013,Rubber Bowl,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2297,KJY8A-20,Filter,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2298,T4.11.00,Filter Head,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under sourcing,Under sourcing,
2299,TK-16,Toggle Switch,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2300,TK-20C,Toggle Switch,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2301,WWK-12,Micro Switch,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2302,WWK-14,Limit Switch,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2303,WWK-2,Micro Switch,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2304,YYL19A-2000,Cooling return Filter Cotrage,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2305,YYL28-2000,Filter Element,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2306,YYL29A-1000,Filter Element,NULL,NULL,Kit C,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2307,1Cr18Ni9Ti-G16X1,Pipe,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2308,HLSn40pbSba,Tin Wire,NULL,NULL,Kit A,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under sourcing,Under sourcing,
2309,HLSn60PbsbA?3AA,Tin Wire,NULL,NULL,Kit A,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under sourcing,Under sourcing,
2310,SINOPEC-7023B,Grease,NULL,NULL,Kit A,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Beyond Capability,Beyond Capability,
2311,5470,Rubber Compound,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2312,5860,Rubber Compound,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2313,1150-?0.5,Rubber Plate,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2314,1150-?1.0,Rubber Plate,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2315,1150-?2.0,Rubber Plate,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2316,1150-?0.5,Rubber Plate,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2317,1200GJB269-87/5,Bearing,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2318,1Cr18Ni9Ti G10X0.75,Stainless Steel Pipe,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2319,1Cr18Ni9TiG12X0.9,Stainless Steel Pipe,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2320,1Cr18Ni9TiG8X0.65,Stainless Steel Pipe,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2321,1Cr18Ni9TiG6X0.6,Stainless Steel Pipe,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Outsourced,Outsourced,
2322,5470-?1.0,Rubber Plate,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2323,5470-?1.5,Rubber Plate,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2324,5470-?3.0,Rubber Plate,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2325,5860-?0.5,Rubber Plate,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
2326,5860-?1.0,Rubber Plate,NULL,NULL,Kit B,NULL,,,,ADIC,,,,NULL,NULL,NULL,NULL,NULL,Under Indigenization,Collaborated with KRL,
